id;type;quantity_account_current;detail_location;estate_quantity;department;city;locality;latitude;longitude;location_address;infrastructure_type;description;registry_number;cadastral_current_account;estate_status;start_date_contract;end_date_contract;committed_investment;transfer;balance_for_transfer;tenant;rent_amount;rent_amount_period;contract_resolution;contract_number;current_period_start;current_period_end;status_documentation;land_area_mt2;land_area_hectares;land_sub_area;built_area_m2;built_value_gs;property_value_gs;total_value_gs;possession_rent_without_title
255;RENTA;322;MA5/L7;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1422-15;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;791.71;0;0;0;0;71.253.900;71.253.900;0
256;RENTA;323;MA5/L6;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1422-16;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;792.46;0;0;0;0;71.321.400;71.321.400;0
257;RENTA;324;MA5/L5;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1422-17;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;792.95;0;0;0;0;71.365.500;71.365.500;0
258;RENTA;325;MA5/L4;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1422-18;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;750.95;0;0;0;0;67.585.500;67.585.500;0
259;RENTA;326;MA5/L3;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1422-19;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;835.95;0;0;0;0;75.235.500;75.235.500;0
260;RENTA;327;MA4;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-01;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.434.89;0;0;0;0;122.683.095;122.683.095;0
261;RENTA;328;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-02;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.007.20;0;0;0;0;87.022.080;87.022.080;0
262;RENTA;329;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-03;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;884.68;0;0;0;0;79.621.200;79.621.200;0
263;RENTA;330;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-04;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;848.91;0;0;0;0;76.401.900;76.401.900;0
264;RENTA;331;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-05;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;849.93;0;0;0;0;76.493.700;76.493.700;0
265;RENTA;332;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-06;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;850.79;0;0;0;0;76.571.100;76.571.100;0
266;RENTA;333;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-07;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;841.39;0;0;0;0;75.725.100;75.725.100;0
267;RENTA;334;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-08;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;853.17;0;0;0;0;76.785.300;76.785.300;0
268;RENTA;335;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;847.46;0;0;0;0;76.271.400;76.271.400;0
269;RENTA;336;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-13;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;844.69;0;0;0;0;76.022.100;76.022.100;0
270;RENTA;337;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1424-14;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;835.24;0;0;0;0;75.171.600;75.171.600;0
271;RENTA;338;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1425-01;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;19.570.99;2;0;0;0;1.131.203.222;1.131.203.222;0
272;RENTA;339;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1426-02;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;821.62;0;0;0;0;69.837.700;69.837.700;0
273;RENTA;340;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1426-03;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;795.69;0;0;0;0;67.633.650;67.633.650;0
274;RENTA;341;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1426-04;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;799.9;0;0;0;0;67.991.500;67.991.500;0
275;RENTA;342;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1426-05;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;800;0;0;0;0;68.000.000;68.000.000;0
276;RENTA;343;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1426-06;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;800;0;0;0;0;68.000.000;68.000.000;0
277;RENTA;344;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1426-07;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;800;0;0;0;0;68.000.000;68.000.000;0
278;RENTA;345;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1426-08;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;800;0;0;0;0;68.000.000;68.000.000;0
279;RENTA;346;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-01;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
280;RENTA;347;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-02;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
281;RENTA;348;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-03;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
282;RENTA;349;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-04;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
283;RENTA;350;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-05;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
284;RENTA;351;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-06;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
285;RENTA;352;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-07;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
286;RENTA;353;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-08;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.74;0;0;0;0;77.590.300;77.590.300;0
287;RENTA;354;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-09;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.101.64;0;0;0;0;98.376.452;98.376.452;0
288;RENTA;355;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-10;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.102.23;0;0;0;0;98.429.139;98.429.139;0
289;RENTA;356;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-11;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.109.42;0;0;0;0;99.071.206;99.071.206;0
290;RENTA;357;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.101.89;0;0;0;0;98.398.777;98.398.777;0
291;RENTA;358;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-13;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.022.37;0;0;0;0;93.240.144;93.240.144;0
292;RENTA;359;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-14;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.227.27;0;0;0;0;108.429.305;108.429.305;0
293;RENTA;360;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-15;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.115.20;0;0;0;0;99.587.360;99.587.360;0
294;RENTA;361;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-16;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.220.78;0;0;0;0;107.855.913;107.855.913;0
295;RENTA;362;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-17;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
296;RENTA;363;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-18;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
297;RENTA;364;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-19;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
298;RENTA;365;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-20;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
299;RENTA;366;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-21;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
300;RENTA;367;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-22;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
301;RENTA;368;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-23;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
302;RENTA;369;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1437-24;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;816.95;0;0;0;0;77.610.250;77.610.250;0
303;RENTA;370;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-02;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
304;RENTA;371;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-03;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
305;RENTA;372;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-04;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
306;RENTA;373;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-05;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
307;RENTA;374;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-06;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
308;RENTA;375;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-07;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
309;RENTA;376;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-08;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
310;RENTA;377;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-09;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
311;RENTA;378;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-10;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
312;RENTA;379;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-11;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
313;RENTA;380;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
314;RENTA;381;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-13;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;827.22;0;0;0;0;99.266.400;99.266.400;0
315;RENTA;382;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-14;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;912.74;0;0;0;0;109.528.800;109.528.800;0
316;RENTA;383;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-15;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;819.31;0;0;0;0;98.317.200;98.317.200;0
317;RENTA;384;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-16;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;936.66;0;0;0;0;112.399.200;112.399.200;0
318;RENTA;385;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-17;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;891.91;0;0;0;0;107.029.200;107.029.200;0
319;RENTA;386;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-18;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;914.29;0;0;0;0;109.714.800;109.714.800;0
320;RENTA;387;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-19;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;914.29;0;0;0;0;109.714.800;109.714.800;0
321;RENTA;388;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-20;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;914.29;0;0;0;0;109.714.800;109.714.800;0
322;RENTA;389;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-21;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;914.29;0;0;0;0;109.714.800;109.714.800;0
323;RENTA;390;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-22;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;914.29;0;0;0;0;109.714.800;109.714.800;0
324;RENTA;391;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-23;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;914.29;0;0;0;0;109.714.800;109.714.800;0
325;RENTA;392;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-24;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;914.29;0;0;0;0;109.714.800;109.714.800;0
326;RENTA;393;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-25;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;914.29;0;0;0;0;109.714.800;109.714.800;0
327;RENTA;394;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-26;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;906.42;0;0;0;0;108.770.400;108.770.400;0
328;RENTA;395;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1438-28;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;779.81;0;0;0;0;74.081.950;74.081.950;0
329;RENTA;396;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;54;19-1445-01;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;41.153.33;6;0;0;0;2.222.279.820;2.222.279.820;0
